"","revisit_code","num_revisit","decision_time_code","decision_time","other_country","purpose","motivation1","motivation2","motivation3","path_get_inform1","path_get_inform2","path_get_inform3","companion","num_companion_code","num_companion","activity1","activity2","activity3","prefer_activity","visit_place1","visit_place2","visit_place3","visit_place4","visit_place5","visit_place6","visit_place7","visit_place8","visit_place9","visit_place10","visit_place11","visit_place12","visit_place13","visit_place14","visit_place15","visit_place16","visit_place17","visit_place18","visit_place19","visit_place20","visit_place21","visit_place22","visit_place23","visit_place24","visit_place25","visit_place26","visit_place27","visit_place28","visit_place29","visit_place30","visit_place31","visit_place32","visit_place33","visit_place34","visit_place35","visit_place36","visit_place37","visit_place38","visit_place39","visit_place40","visit_place41","visit_place42","visit_place43","visit_place44","visit_place45","visit_place46","visit_place47","visit_place48","visit_seoul","visit_inceon","visit_gyeongi","visit_gangwon","visit_daejeon","visit_chungbuk","visit_chungnam","visit_sejong","visit_gyeongbuk","visit_gyeongnam","visit_daegu","visit_ulsan","visit_busan","visit_gwangju","visit_jeonbuk","visit_jeonnam","visit_jeju","visit_etc","period_code","period","prefer_visit_place1","prefer_visit_place2","prefer_visit_place3","shopping_goods1","shopping_goods2","shopping_goods3","shopping_place1","shopping_place2","shopping_place3","satisfaction","revisit_intention","recommend_intention","image_korea_before","image_korea_after","type","accomodations_hotel","accomodations_guesthouse","accomodations_condo","accomodations_friend","accomodations_official","accomodations_temple","accomodations_homestay","accomodations_etc","accomodations_no","total_pay","total_card","total_cash","pay_accomodations","pay_agency_abroad","pay_shopping","pay_eat","pay_transportation","pay_entertainment","pay_agency_kor","pay_culture","pay_exercise","pay_etc","daily_pay","date_survey","nation","city","gender","job","age","area_total","site_total","spring","summer","fall","winter","satisfaction_index"
"3195",1,0,3,3,1,1,8,16,7,3,2,1,2,3,8,1,9,10,10,1,4,5,6,8,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,8,1,5,4,5,NA,2,5,7,4,4,4,4,5,2,1,0,0,0,0,0,0,0,0,1357.93458150154,678.967290750768,678.967290750768,0,678.967290750768,424.35455671923,254.612734031538,0,0,0,0,0,0,226.322430250256,2,18,5006,2,9,3,2,6,0,0,0,1,2
"3198",1,0,3,3,1,1,8,2,5,3,1,5,2,2,2,1,11,18,9,1,3,4,5,6,8,10,14,16,17,97,104,125,126,133,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,14,10,5,1,4,5,6,3,7,10,4,4,5,3,4,1,1,0,0,0,0,0,1,0,0,2226.6,0,2226.6,742.2,0,742.2,371.1,371.1,0,0,0,0,0,159.042857142857,12,4,402,2,12,1,3,16,0,0,0,1,2
"3199",1,0,3,3,1,1,8,3,1,3,4,2,2,2,2,18,1,10,18,1,2,4,5,30,39,40,42,48,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,48,49,1,5,18,NA,3,7,10,5,4,4,4,5,1,1,0,0,0,0,0,0,0,0,2067.9,689.3,1378.6,689.3,0,689.3,344.65,0,0,0,344.65,0,0,229.766666666667,2,4,402,1,6,2,3,10,0,0,0,1,2
"3200",1,0,3,3,1,1,8,3,13,1,3,5,2,3,4,1,18,22,22,3,4,5,6,8,16,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,16,8,3,4,10,NA,9,NA,NA,4,3,4,4,4,2,1,0,0,0,0,0,0,0,0,824.73,445.8,378.93,0,445.8,222.9,44.58,0,0,0,0,0,111.45,206.1825,2,7,6199,1,3,2,2,7,0,0,0,1,1
"3202",1,0,3,3,1,1,8,9,16,1,3,5,2,3,6,9,6,1,1,1,5,6,8,14,20,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,14,NA,3,5,11,4,7,9,5,2,3,4,4,2,1,0,0,0,0,0,0,0,0,734.4,0,734.4,0,612,122.4,0,0,0,0,0,0,0,183.6,12,6,701,1,3,1,2,7,0,0,0,1,1
"3203",1,0,3,3,1,1,9,1,2,6,3,1,2,3,3,17,1,2,7,4,5,8,16,17,21,24,35,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,48,17,5,2,5,10,2,7,10,4,4,4,4,4,2,1,0,0,0,0,0,0,0,0,844.05,0,844.05,0,513.05,331,0,0,0,0,0,0,0,168.81,11,5,503,1,6,2,4,9,0,0,1,0,2
"3205",1,0,3,3,1,1,9,10,16,2,5,NA,2,2,2,2,3,NA,2,3,5,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,6,98,NA,NA,98,NA,NA,4,5,5,4,4,1,1,0,0,0,0,0,0,0,0,345.15,0,345.15,123.9,0,0,132.75,0,88.5,0,0,0,0,115.05,7,1,1,1,7,4,1,4,0,1,0,0,3
"3206",1,0,3,3,1,1,9,11,17,3,1,4,2,3,3,18,1,17,18,72,76,96,99,102,103,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,4,96,72,104,5,7,13,3,9,NA,5,4,5,4,5,2,1,0,0,0,0,0,0,0,0,1693.522,1076.88,616.642,0,897.4,705.1,44.87,0,0,0,0,0,46.152,423.3805,11,3,401,2,4,3,2,7,0,0,1,0,2
"3207",1,0,3,3,1,1,9,11,8,2,1,5,2,3,4,17,18,1,17,72,76,96,98,99,102,103,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,4,72,96,98,1,10,11,1,3,9,5,4,5,4,5,2,1,0,0,0,0,0,0,0,0,1748.25,999,749.25,0,799.2,832.5,49.95,33.3,0,0,0,0,33.3,437.0625,5,5,501,1,7,4,2,8,1,0,0,0,2
"3208",1,0,3,3,1,1,9,12,11,3,1,2,2,3,4,1,2,18,1,72,73,76,78,96,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,4,72,96,78,1,10,15,1,3,9,5,4,4,5,5,2,1,0,0,0,0,0,0,0,0,1609.08,792.88,816.2,0,792.88,652.96,116.6,0,0,0,0,0,46.64,402.27,6,7,5001,2,4,2,2,6,0,1,0,0,2
"3209",1,0,3,3,1,1,9,16,2,1,4,2,2,3,6,1,2,22,22,5,8,10,21,35,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,48,21,1,3,5,1,5,7,4,4,3,3,5,2,1,0,0,0,0,0,0,0,0,673.2,343.2,330,0,455.4,217.8,0,0,0,0,0,0,0,112.2,8,5,501,2,8,0,4,6,0,1,0,0,2
"3210",1,0,3,3,1,1,9,16,3,1,5,2,2,3,4,22,1,2,2,1,2,4,5,6,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,16,4,5,10,11,18,7,9,NA,4,4,4,4,4,2,1,0,0,0,0,0,0,0,0,790.504,0,790.504,0,610.844,179.66,0,0,0,0,0,0,0,263.501333333333,6,1,3,2,9,4,1,6,0,1,0,0,2
"3211",1,0,3,3,1,1,9,16,3,3,1,2,2,3,3,20,1,18,20,79,80,96,97,99,103,104,902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,4,79,104,99,1,5,12,1,3,9,5,5,4,4,5,2,1,0,0,0,0,0,0,0,0,1696,1280,416,0,806.4,768,25.6,51.2,0,0,0,0,44.8,424,12,3,401,1,7,2,2,8,0,0,0,1,3
"3214",1,0,3,3,1,1,9,2,7,1,3,2,2,3,4,17,18,1,17,79,80,96,97,98,99,102,103,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,4,96,79,80,4,5,18,3,9,NA,4,4,4,4,4,2,1,0,0,0,0,0,0,0,0,1641.76,1158.5,483.26,0,860.6,695.1,43.03,0,0,0,0,0,43.03,410.44,11,5,501,1,7,4,2,9,0,0,1,0,2
"3217",1,0,3,3,1,1,9,6,10,4,2,NA,2,2,2,2,7,1,2,1,3,4,7,8,9,12,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,17,9,12,10,11,NA,1,NA,NA,5,4,4,4,4,1,0,1,0,0,0,0,0,0,0,2437.68,2321.6,116.08,87.06,0,2176.5,145.1,29.02,0,0,0,0,0,609.42,5,2,232,1,3,1,1,8,1,0,0,0,2
"3224",1,0,3,3,1,2,1,3,11,4,2,NA,2,3,3,17,9,1,9,1,2,5,8,14,28,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,48,8,2,4,5,8,2,5,7,5,3,5,4,4,2,1,0,0,0,0,0,0,0,0,1850,0,1850,0,650,1200,0,0,0,0,0,0,0,370,6,19,6607,2,5,2,3,7,0,1,0,0,1
"3225",1,0,3,3,1,2,14,NA,NA,3,NA,NA,2,2,2,1,2,6,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,20,NA,NA,3,4,NA,3,NA,NA,5,3,5,4,4,1,1,0,0,0,0,0,0,0,0,4605.9,2362,2243.9,590.5,0,236.2,1181,236.2,0,0,0,0,2362,418.718181818182,8,13,1516,1,3,2,1,1,0,1,0,0,1
"3227",1,0,3,3,1,2,14,2,4,3,2,4,2,2,2,6,2,1,6,97,902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,997,97,NA,4,6,10,3,NA,NA,5,5,5,4,4,1,1,0,0,0,0,0,0,0,0,1931.083,1334.85,596.233,213.576,0,711.92,133.485,17.798,0,0,0,0,854.304,643.694333333333,12,1,5,2,8,1,1,2,0,0,0,1,3
"3230",1,0,3,3,1,2,14,4,2,3,2,5,2,3,3,6,1,NA,1,5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,20,5,NA,4,5,18,1,7,NA,4,3,4,3,4,1,1,0,0,0,0,0,0,0,0,1367.97735997469,1367.97735997469,0,256.495754995255,0,85.4985849984183,128.247877497627,42.7492924992092,0,0,0,0,854.985849984183,195.425337139242,7,2,202,2,7,3,1,2,0,1,0,0,1
"3232",1,0,3,3,1,2,14,8,11,2,3,5,2,3,3,6,1,4,2,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,38,NA,NA,5,NA,NA,3,NA,NA,5,4,4,5,5,1,1,0,0,0,0,0,0,0,0,2379.88206362218,1833.39062679042,546.49143683176,264.431340402464,0,881.437801341548,264.431340402464,17.628756026831,0,0,0,0,951.952825448872,216.352914874744,11,15,5536,1,4,4,1,1,0,0,1,0,2
"3234",1,0,3,3,1,2,2,14,NA,3,2,NA,2,2,2,6,12,1,6,96,97,98,99,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,6,104,96,98,1,3,4,3,NA,NA,4,5,5,5,5,1,1,0,0,0,0,0,0,0,0,1620,0,1620,300,0,1000,100,20,200,0,0,0,0,270,8,15,5536,1,5,3,1,5,0,1,0,0,3
"3241",1,0,3,3,1,3,8,1,9,1,2,4,2,3,6,6,18,2,6,1,2,5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,2,5,3,5,NA,9,NA,NA,5,5,5,5,5,2,1,0,0,0,0,0,0,0,0,2399.3721,0,2399.3721,0,725.3721,1674,0,0,0,0,0,0,0,479.87442,2,6,701,1,7,2,1,4,0,0,0,1,3
"3242",1,0,3,3,1,4,1,2,3,1,2,3,2,2,2,1,2,3,1,3,6,8,17,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,3,20,17,3,4,NA,1,5,NA,4,4,4,4,5,1,1,0,0,0,0,0,0,0,0,4180,0,4180,1320,0,1760,880,220,0,0,0,0,0,348.333333333333,12,19,5208,2,2,3,1,5,0,0,0,1,2
"3244",1,0,3,3,1,4,1,2,7,2,3,1,2,3,5,1,2,18,1,1,2,4,5,6,8,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,8,4,5,10,16,1,2,7,4,4,4,3,3,2,1,0,0,0,0,0,0,0,0,2816,0,2816,0,616,2200,0,0,0,0,0,0,0,704,10,19,5208,2,4,2,2,7,0,0,1,0,2
"3245",1,0,3,3,1,4,1,4,2,3,5,NA,2,3,4,17,1,NA,17,5,8,14,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,48,5,8,1,3,4,3,5,NA,4,5,5,4,4,1,0,0,1,0,0,0,0,0,0,1198.75540982451,881.437801341548,317.317608482957,528.862680804929,0,440.718900670774,176.28756026831,35.2575120536619,0,0,17.628756026831,0,0,171.250772832072,10,4,402,2,5,2,2,4,0,0,1,0,3
"3247",1,0,3,3,1,4,12,13,4,3,1,2,2,3,3,1,22,10,10,1,3,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,5,1,5,9,19,5,2,7,4,4,4,4,4,2,1,0,0,0,0,0,0,0,0,730,600,130,0,350,280,100,0,0,0,0,0,0,182.5,12,18,5109,2,8,1,1,4,0,0,0,1,2
"3248",1,0,3,3,1,4,13,2,1,1,2,4,2,2,2,4,1,9,4,1,2,3,4,5,6,8,9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,8,11,9,11,14,1,7,9,4,4,4,4,4,1,0,1,0,0,0,0,0,0,0,239.4106,0,239.4106,10.6106,0,171.6,42.9,14.3,0,0,0,0,0,47.88212,3,6,701,1,4,2,1,9,1,0,0,0,2
"3253",1,0,3,3,1,4,2,1,6,1,3,2,2,2,2,1,4,9,1,1,2,4,5,20,24,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,4,NA,5,6,12,1,2,7,4,4,4,2,5,2,1,0,0,0,0,0,0,0,0,697.5,0,697.5,0,418.5,279,0,0,0,0,0,0,0,116.25,1,6,701,1,3,1,3,7,0,0,0,1,2
"3254",1,0,3,3,1,4,2,12,3,2,3,1,2,2,2,1,17,20,1,1,2,5,6,8,9,14,17,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,5,8,2,3,4,10,4,5,7,5,5,5,3,5,1,0,1,0,0,0,0,0,0,0,1264.372,382.252,882.12,147.02,0,735.1,367.55,14.702,0,0,0,0,0,180.624571428571,10,4,402,2,12,1,1,9,0,0,1,0,3
"3255",1,0,3,3,1,4,2,13,7,5,4,NA,2,2,2,1,2,4,1,5,6,8,19,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,5,19,4,5,10,7,11,NA,5,5,4,3,4,3,1,0,0,0,0,0,0,0,0,898.2,449.1,449.1,0,449.1,269.46,89.82,89.82,0,0,0,0,0,299.4,4,1,145,2,3,1,1,5,1,0,0,0,3
"3257",1,0,3,3,1,4,2,4,NA,1,2,NA,2,3,3,2,1,5,2,5,8,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,19,8,3,4,9,3,5,7,5,4,4,4,5,2,1,0,0,0,0,0,0,0,0,1136.85,0,1136.85,0,262.35,437.25,262.35,87.45,87.45,0,0,0,0,378.95,3,1,2,1,8,0,1,3,1,0,0,0,2
"3262",1,0,3,3,1,4,2,4,10,2,3,1,2,3,5,1,2,7,1,4,5,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,6,4,4,9,10,1,4,7,5,5,5,4,4,1,1,0,0,0,0,0,0,0,0,1195.2,0,1195.2,232.4,0,664,265.6,33.2,0,0,0,0,0,239.04,6,5,501,2,9,2,1,4,0,1,0,0,3
"3264",1,0,3,3,1,4,2,4,12,3,5,2,2,3,5,1,7,2,1,5,13,14,16,17,22,26,32,34,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,13,16,10,13,19,2,9,10,4,5,5,5,5,2,1,0,0,0,0,0,0,0,0,1056,1056,0,0,660,330,66,0,0,0,0,0,0,211.2,8,5,507,2,3,3,3,10,0,1,0,0,3
"3267",1,0,3,3,1,4,2,4,3,2,NA,NA,2,2,2,1,2,20,1,1,3,4,5,8,10,11,13,16,17,18,21,33,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,5,13,4,5,9,5,7,8,5,4,4,5,5,2,1,0,0,0,0,0,0,0,0,2430.9,0,2430.9,0,765.9,1332,333,0,0,0,0,0,0,486.18,5,5,504,2,3,3,3,14,1,0,0,0,2
"3268",1,0,3,3,1,4,2,4,3,3,2,8,2,2,2,2,1,3,2,2,5,6,8,13,16,17,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,17,5,8,5,9,19,1,7,10,5,4,5,3,5,1,1,0,0,0,0,0,0,0,0,2397.6,2037.96,359.64,466.2,0,1731.6,116.55,83.25,0,0,0,0,0,342.514285714286,5,5,501,1,8,1,1,8,1,0,0,0,2
"3272",1,0,3,3,1,4,2,4,7,3,NA,NA,2,2,2,1,2,NA,2,5,14,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,14,5,NA,3,4,5,2,7,NA,5,4,4,5,5,3,1,0,0,0,0,0,0,0,0,2335.79,1289.7,1046.09,0,432.55,1441.85,432.55,28.84,0,0,0,0,0,583.9475,2,2,201,2,3,1,1,3,0,0,0,1,2
"3275",1,0,3,3,1,4,2,7,4,3,NA,NA,2,2,2,1,2,NA,1,5,8,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,19,8,4,9,NA,2,7,NA,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,734.1675,0,734.1675,93.4395,0,533.94,88.99,17.798,0,0,0,0,0,244.7225,12,1,19,2,5,1,1,3,0,0,0,1,2
"3276",1,0,3,3,1,4,2,7,4,3,2,5,2,3,7,1,17,20,1,1,2,3,4,5,8,16,21,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,2,48,1,4,5,1,7,10,5,5,5,5,5,1,0,1,0,0,0,0,0,0,0,4000,1000,3000,480,0,3000,150,70,150,0,150,0,0,666.666666666667,7,17,5009,2,7,2,3,9,0,1,0,0,3
