"","revisit_code","num_revisit","decision_time_code","decision_time","other_country","purpose","motivation1","motivation2","motivation3","path_get_inform1","path_get_inform2","path_get_inform3","companion","num_companion_code","num_companion","activity1","activity2","activity3","prefer_activity","visit_place1","visit_place2","visit_place3","visit_place4","visit_place5","visit_place6","visit_place7","visit_place8","visit_place9","visit_place10","visit_place11","visit_place12","visit_place13","visit_place14","visit_place15","visit_place16","visit_place17","visit_place18","visit_place19","visit_place20","visit_place21","visit_place22","visit_place23","visit_place24","visit_place25","visit_place26","visit_place27","visit_place28","visit_place29","visit_place30","visit_place31","visit_place32","visit_place33","visit_place34","visit_place35","visit_place36","visit_place37","visit_place38","visit_place39","visit_place40","visit_place41","visit_place42","visit_place43","visit_place44","visit_place45","visit_place46","visit_place47","visit_place48","visit_seoul","visit_inceon","visit_gyeongi","visit_gangwon","visit_daejeon","visit_chungbuk","visit_chungnam","visit_sejong","visit_gyeongbuk","visit_gyeongnam","visit_daegu","visit_ulsan","visit_busan","visit_gwangju","visit_jeonbuk","visit_jeonnam","visit_jeju","visit_etc","period_code","period","prefer_visit_place1","prefer_visit_place2","prefer_visit_place3","shopping_goods1","shopping_goods2","shopping_goods3","shopping_place1","shopping_place2","shopping_place3","satisfaction","revisit_intention","recommend_intention","image_korea_before","image_korea_after","type","accomodations_hotel","accomodations_guesthouse","accomodations_condo","accomodations_friend","accomodations_official","accomodations_temple","accomodations_homestay","accomodations_etc","accomodations_no","total_pay","total_card","total_cash","pay_accomodations","pay_agency_abroad","pay_shopping","pay_eat","pay_transportation","pay_entertainment","pay_agency_kor","pay_culture","pay_exercise","pay_etc","daily_pay","date_survey","nation","city","gender","job","age","area_total","site_total","spring","summer","fall","winter","satisfaction_index"
"6760",2,2,1,1,1,4,1,2,10,1,2,4,4,2,2,1,2,7,1,4,5,9,12,14,19,24,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,14,10,12,17,7,9,NA,5,4,4,4,3,1,1,0,0,0,0,0,0,0,0,1454,290.8,1163.2,174.48,0,872.4,145.4,145.4,116.32,0,0,0,0,363.5,3,2,224,1,6,1,3,8,1,0,0,0,1
"6925",2,2,1,1,1,6,NA,NA,NA,1,NA,NA,4,2,2,16,NA,NA,16,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,997,NA,NA,98,NA,NA,98,NA,NA,5,5,4,3,4,1,1,0,0,0,0,0,0,0,0,552.87,552.87,0,430.01,0,0,122.86,0,0,0,0,0,0,184.29,3,11,9999,2,2,3,1,1,1,0,0,0,3
"6926",2,2,1,1,1,6,NA,NA,NA,1,NA,NA,4,3,3,16,1,2,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,NA,NA,4,8,10,5,9,NA,5,4,4,5,5,1,1,0,0,0,0,0,0,0,0,484.790790737851,193.916316295141,290.874474442711,193.916316295141,0,290.874474442711,0,0,0,0,0,0,0,161.59693024595,11,5,501,1,2,2,1,1,0,0,1,0,2
"6929",2,2,1,1,1,6,NA,NA,NA,1,2,3,4,3,33,1,2,13,13,5,29,120,676,846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,6,6,120,997,NA,5,10,NA,2,7,10,4,4,4,3,4,2,1,0,0,0,0,0,0,0,0,1523.27,197.4,1325.87,0,1316,197.4,9.87,0,0,0,0,0,0,253.878333333333,4,5,502,2,1,2,5,5,1,0,0,0,2
"6933",2,2,1,1,1,6,NA,NA,NA,1,3,NA,4,3,4,16,1,7,17,5,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,22,NA,5,11,12,1,3,7,5,4,4,4,4,1,1,0,0,0,0,0,0,0,0,1546.48,1487,59.48,594.8,0,743.5,148.7,59.48,0,0,0,0,0,309.296,8,2,211,1,4,2,2,2,0,1,0,0,2
"6934",2,2,1,1,1,6,NA,NA,NA,1,5,NA,4,3,6,15,17,2,17,1,5,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,5,8,4,8,10,6,7,9,4,3,4,4,4,1,1,0,0,0,0,0,0,0,0,830,0,830,300,0,300,200,30,0,0,0,0,0,166,12,18,5006,1,1,2,1,4,0,0,0,1,1
"6935",2,2,1,1,1,6,NA,NA,NA,2,NA,NA,4,2,2,14,16,18,2,2,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,NA,NA,5,7,18,1,NA,NA,5,4,5,3,5,1,1,0,0,0,0,0,0,0,0,1338.255,1338.255,0,698.22,0,290.925,349.11,0,0,0,0,0,0,267.651,11,12,1303,2,3,2,2,2,0,0,1,0,2
"6936",2,2,1,1,1,6,NA,NA,NA,2,NA,NA,4,2,2,15,NA,NA,15,5,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,NA,NA,4,NA,NA,9,NA,NA,5,4,4,5,5,1,1,0,0,0,0,0,0,0,0,316.771851165964,194.936523794439,121.835327371525,194.936523794439,0,81.2235515810164,40.6117757905082,0,0,0,0,0,0,63.3543702331928,1,1,68,1,3,4,1,2,0,0,0,1,2
"6937",2,2,1,1,1,6,NA,NA,NA,2,NA,NA,4,2,2,16,1,NA,16,20,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,20,NA,NA,1,NA,NA,1,NA,NA,5,2,5,4,4,1,1,0,0,0,0,0,0,0,0,720,720,0,600,0,120,0,0,0,0,0,0,0,180,7,18,5006,1,2,4,2,2,0,1,0,0,1
"6938",2,2,1,1,1,6,NA,NA,NA,2,NA,NA,4,2,2,16,1,17,1,1,5,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,5,NA,NA,5,9,10,1,10,NA,5,5,4,5,5,1,1,0,0,0,0,0,0,0,0,1575.04,1472,103.04,736,0,736,73.6,29.44,0,0,0,0,0,157.504,7,2,236,1,3,1,2,3,0,1,0,0,3
"6939",2,2,1,1,1,6,NA,NA,NA,2,NA,NA,4,2,2,16,1,18,18,2,3,4,5,6,9,10,13,14,40,96,97,98,99,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,150,14,98,5,3,4,5,2,7,10,5,4,4,4,5,1,1,0,0,0,1,0,0,0,0,3682.81,2866,816.81,0,0,2866,716.5,100.31,0,0,0,0,0,NA,1,2,210,2,3,1,3,15,0,0,1,1,2
"6940",2,2,1,1,1,6,NA,NA,NA,2,NA,NA,4,2,2,16,1,18,18,29,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,6,96,NA,NA,5,NA,NA,1,NA,NA,5,5,5,4,5,1,1,0,0,0,0,0,0,0,0,1146.4,1146.4,0,429.9,0,429.9,286.6,0,0,0,0,0,0,191.066666666667,2,2,246,1,4,1,2,2,0,0,0,1,3
"6941",2,2,1,1,1,6,NA,NA,NA,2,NA,NA,4,2,2,16,1,2,1,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,22,NA,NA,5,NA,NA,1,NA,NA,4,4,4,4,3,1,1,0,0,0,0,0,0,0,0,528.862680804929,0,528.862680804929,176.28756026831,0,308.503230469542,44.0718900670774,0,0,0,0,0,0,176.28756026831,10,2,203,1,6,1,1,1,0,0,1,0,1
"6942",2,2,1,1,1,6,NA,NA,NA,2,NA,NA,4,2,2,16,1,2,1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,29,NA,NA,5,10,12,1,NA,NA,4,4,4,4,5,1,1,0,0,0,0,0,0,0,0,914.4,914.4,0,152.4,0,762,0,0,0,0,0,0,0,304.8,9,2,216,1,3,2,1,1,0,0,1,0,2
"6943",2,2,1,1,1,6,NA,NA,NA,2,NA,NA,4,2,2,16,1,2,1,5,8,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,20,NA,NA,4,5,NA,1,2,5,3,4,3,4,3,1,1,0,0,0,0,0,0,0,0,1059.1,907.8,151.3,90.78,0,605.2,302.6,60.52,0,0,0,0,0,264.775,11,2,219,2,5,1,1,3,0,0,1,0,1
"6944",2,2,1,1,1,6,NA,NA,NA,2,NA,NA,4,2,2,16,1,2,1,5,85,734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,5,997,NA,5,NA,NA,1,NA,NA,4,4,4,3,4,1,1,0,0,0,0,0,0,0,0,853.76,853.76,0,441.6,0,294.4,73.6,44.16,0,0,0,0,0,170.752,7,2,259,1,3,1,2,3,0,1,0,0,2
"6945",2,2,1,1,1,6,NA,NA,NA,2,NA,NA,4,2,2,16,1,2,2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,20,NA,NA,4,9,NA,3,NA,NA,4,4,4,3,4,1,1,0,0,0,0,0,0,0,0,617.006460939084,617.006460939084,0,440.718900670774,0,44.0718900670774,132.215670201232,0,0,0,0,0,0,123.401292187817,11,5,507,1,4,1,1,1,0,0,1,0,2
"6946",2,2,1,1,1,6,NA,NA,NA,2,NA,NA,4,2,2,16,1,2,2,5,8,9,16,128,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,8,9,128,NA,5,NA,NA,1,NA,NA,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,1066.8,533.4,533.4,216.1032,0,237.4392,461.3148,151.9428,0,0,0,0,0,133.35,9,2,219,1,4,1,2,6,0,0,1,0,2
"6947",2,2,1,1,1,6,NA,NA,NA,2,NA,NA,4,2,2,16,17,1,16,16,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,16,NA,10,NA,NA,1,NA,NA,4,5,5,5,5,1,1,0,0,0,0,0,0,0,0,889.695,889.695,0,837.36,0,20.934,0,31.401,0,0,0,0,0,296.565,2,13,1501,1,2,4,1,2,0,0,0,1,3
"6948",2,2,1,1,1,6,NA,NA,NA,2,NA,NA,4,2,2,16,18,2,18,5,8,29,50,64,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,4,50,104,NA,4,9,10,5,7,10,4,4,4,3,4,1,1,0,0,0,0,0,0,0,0,1158.5,662,496.5,397.2,0,662,0,99.3,0,0,0,0,0,289.625,10,5,502,1,4,2,5,6,0,0,1,0,2
"6949",2,2,1,1,1,6,NA,NA,NA,2,NA,NA,4,2,2,16,2,1,1,7,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,20,NA,1,5,NA,1,NA,NA,4,4,4,5,5,1,1,0,0,0,0,0,0,0,0,1746,1018.5,727.5,727.5,0,1018.5,0,0,0,0,0,0,0,436.5,4,2,201,1,2,2,1,2,1,0,0,0,2
"6950",2,2,1,1,1,6,NA,NA,NA,2,NA,NA,4,2,2,2,1,16,2,7,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,20,7,NA,5,NA,NA,11,NA,NA,5,5,4,5,5,1,1,0,0,0,0,0,0,0,0,320.5,166.66,153.84,179.48,0,64.1,0,76.92,0,0,0,0,0,160.25,11,3,401,1,2,2,1,2,0,0,1,0,3
"6951",2,2,1,1,1,6,NA,NA,NA,2,NA,NA,4,3,25,12,2,18,17,49,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,51,49,NA,98,NA,NA,98,NA,NA,4,5,4,4,4,1,1,0,0,0,0,0,0,0,0,698.94,698.94,0,621.28,0,0,77.66,0,0,0,0,0,0,87.3675,10,10,1036,1,4,4,1,2,0,0,1,0,3
"6952",2,2,1,1,1,6,NA,NA,NA,2,NA,NA,4,3,4,16,1,2,1,5,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,8,6,5,7,9,5,7,NA,5,4,4,4,4,1,1,0,0,0,0,0,0,0,0,1925.3,1481,444.3,222.15,0,1481,148.1,74.05,0,0,0,0,0,481.325,6,2,215,1,4,2,1,3,0,1,0,0,2
"6953",2,2,1,1,1,6,NA,NA,NA,2,NA,NA,4,3,5,16,1,2,1,1,3,5,8,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,90,3,5,1,4,5,10,7,8,10,5,4,4,3,4,1,0,0,0,0,1,0,0,0,0,1146.4,429.9,716.5,0,0,573.2,429.9,143.3,0,0,0,0,0,NA,1,2,218,2,3,2,2,5,0,0,1,1,2
"6954",2,2,1,1,1,6,NA,NA,NA,2,NA,NA,4,3,5,16,1,2,1,13,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,36,13,NA,5,NA,NA,1,10,NA,4,5,4,4,4,1,1,0,0,0,0,0,0,0,0,680.85,0,680.85,453.9,0,45.39,151.3,30.26,0,0,0,0,0,113.475,10,2,206,2,5,1,2,2,0,0,1,0,3
"6955",2,2,1,1,1,6,NA,NA,NA,2,NA,NA,4,3,5,16,1,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,44,NA,5,9,10,1,3,7,4,3,3,3,3,1,1,0,0,0,0,0,0,0,0,881.437801341548,0,881.437801341548,352.575120536619,0,352.575120536619,132.215670201232,44.0718900670774,0,0,0,0,0,176.28756026831,11,2,219,1,6,1,2,2,0,0,1,0,1
